万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号
688001.SH,688001,20220812,142025630,2641238,,,S,365700,200,4366715,4153541
688001.SH,688001,20220812,142025630,2641239,,,S,365700,400,4366716,4153541
688001.SH,688001,20220812,142025630,2641240,,,S,365700,200,4366717,4153541
688001.SH,688001,20220812,142025650,2641242,,,S,365700,400,4366719,4174071
688001.SH,688001,20220812,142025670,2641245,,,S,365700,200,4366730,4174071
688001.SH,688001,20220812,142025900,2641272,,,S,365700,200,4366770,4174071
688001.SH,688001,20220812,142025930,2641275,,,S,365700,200,4366774,4174071
688001.SH,688001,20220812,142025930,2641276,,,S,365700,400,4366776,4174071
688001.SH,688001,20220812,142026140,2641298,,,S,365700,200,4366827,4174071
688001.SH,688001,20220812,142026210,2641304,,,S,365700,200,4366840,4174071
688001.SH,688001,20220812,142026410,2641335,,,S,365700,300,4366889,4174071
688001.SH,688001,20220812,142026410,2641336,,,S,365700,300,4366890,4174071
688001.SH,688001,20220812,142026440,2641340,,,S,365700,200,4366894,4174071
688001.SH,688001,20220812,142026620,2641367,,,S,365700,100,4366929,4174071
688001.SH,688001,20220812,142026620,2641368,,,S,365700,100,4366929,4233500
688001.SH,688001,20220812,142026680,2641372,,,S,365700,600,4366939,4233500
688001.SH,688001,20220812,142026700,2641373,,,S,365700,300,4366941,4233500
688001.SH,688001,20220812,142026870,2641385,,,S,365700,200,4366964,4233500
688001.SH,688001,20220812,142026870,2641387,,,S,365700,200,4366967,4233500
688001.SH,688001,20220812,142026930,2641389,,,S,365700,200,4366978,4233500
688001.SH,688001,20220812,142026940,2641390,,,S,365700,200,4366979,4233500
688001.SH,688001,20220812,142026940,2641391,,,S,365700,300,4366981,4233500
688001.SH,688001,20220812,142026960,2641403,,,S,365700,300,4366990,4233500
688001.SH,688001,20220812,142027160,2641428,,,S,365700,300,4367041,4233500
688001.SH,688001,20220812,142027180,2641444,,,S,365700,200,4367048,4233500
688001.SH,688001,20220812,142027190,2641449,,,S,365700,300,4367053,4233500
688001.SH,688001,20220812,142027220,2641454,,,S,365700,200,4367060,4233500
688001.SH,688001,20220812,142027430,2641504,,,S,365700,300,4367121,4233500
688001.SH,688001,20220812,142027650,2641530,,,S,365700,200,4367165,4233500
688001.SH,688001,20220812,142027650,2641531,,,S,365700,200,4367169,4233500
688001.SH,688001,20220812,142027680,2641544,,,S,365700,300,4367181,4233500
688001.SH,688001,20220812,142027820,2641565,,,S,365700,3,4367208,4233500
688001.SH,688001,20220812,142027830,2641569,,,S,365700,200,4367218,4233500
688001.SH,688001,20220812,142027840,2641570,,,S,365700,200,4367221,4233500
688001.SH,688001,20220812,142027930,2641602,,,S,365700,197,4367252,4233500
688001.SH,688001,20220812,142027930,2641603,,,S,365700,203,4367252,4342174
688001.SH,688001,20220812,142027960,2641611,,,S,365700,200,4367262,4342174
688001.SH,688001,20220812,142028190,2641652,,,S,365700,1080,4367324,4342174
688001.SH,688001,20220812,142028470,2641719,,,S,365700,400,4367409,4342174
688001.SH,688001,20220812,142029330,2641855,,,S,365700,200,4367689,4342174
688001.SH,688001,20220812,142029360,2641856,,,S,365700,200,4367691,4342174
688001.SH,688001,20220812,142114030,2648807,,,S,365700,319,4378096,4342174
688001.SH,688001,20220812,142126080,2650235,,,B,365700,296,4378096,4380244
688001.SH,688001,20220812,142149030,2652915,,,B,365700,200,4378096,4384659
688001.SH,688001,20220812,142149180,2652925,,,B,365700,200,4378096,4384681
688001.SH,688001,20220812,142200690,2655013,,,B,365700,1182,4378096,4387428
688001.SH,688001,20220812,142200690,2655014,,,B,365700,200,4379274,4387428
688001.SH,688001,20220812,142221000,2658271,,,B,365800,500,4366700,4392605
688001.SH,688001,20220812,142224340,2658922,,,B,365800,200,4366700,4393362
688001.SH,688001,20220812,142227680,2659251,,,B,365800,200,4366700,4394045
688001.SH,688001,20220812,142234820,2660183,,,S,365700,300,4395526,4387428
688001.SH,688001,20220812,142241470,2661193,,,B,365800,40,4366700,4397095
688001.SH,688001,20220812,142241470,2661194,,,B,365800,160,4394000,4397095
688001.SH,688001,20220812,142249100,2662169,,,B,365800,40,4394000,4398593
688001.SH,688001,20220812,142252760,2662801,,,S,365800,200,4399442,4398593
688001.SH,688001,20220812,142320170,2667316,,,S,365800,56,4406411,4398593
688001.SH,688001,20220812,142320170,2667317,,,S,365800,144,4406411,4406392
688001.SH,688001,20220812,142323210,2667899,,,S,365800,2000,4407070,4406392
688001.SH,688001,20220812,142325890,2668353,,,S,365800,600,4407745,4406392
688001.SH,688001,20220812,142326860,2668498,,,S,365800,256,4407945,4406392
688001.SH,688001,20220812,142327210,2668571,,,S,365700,318,4408038,4387428
688001.SH,688001,20220812,142327210,2668572,,,S,365700,482,4408038,4392595
688001.SH,688001,20220812,142327210,2668573,,,S,365700,600,4408039,4392595
688001.SH,688001,20220812,142327230,2668574,,,S,365700,500,4408045,4392595
688001.SH,688001,20220812,142327460,2668595,,,S,365700,300,4408104,4392595
688001.SH,688001,20220812,142327780,2668650,,,S,365700,500,4408174,4392595
688001.SH,688001,20220812,142327960,2668672,,,S,365700,200,4408231,4392595
688001.SH,688001,20220812,142328820,2668751,,,S,365700,418,4408436,4392595
688001.SH,688001,20220812,142328820,2668752,,,S,365700,41,4408436,4399003
688001.SH,688001,20220812,142329420,2668815,,,S,365700,326,4408566,4399003
688001.SH,688001,20220812,142329710,2668833,,,S,365700,200,4408615,4399003
688001.SH,688001,20220812,142342830,2670523,,,S,365700,200,4411129,4399003
688001.SH,688001,20220812,142400550,2672666,,,B,365800,200,4407945,4414564
688001.SH,688001,20220812,142411230,2674326,,,B,365800,295,4407945,4417346
688001.SH,688001,20220812,142422100,2675454,,,S,365700,400,4419377,4399003
688001.SH,688001,20220812,142456970,2679735,,,B,365800,500,4407945,4426622
688001.SH,688001,20220812,142530270,2684360,,,B,365800,297,4407945,4434591
688001.SH,688001,20220812,142548540,2686636,,,S,365700,200,4438340,4399003
688001.SH,688001,20220812,142551910,2687091,,,S,365700,3633,4438918,4399003
688001.SH,688001,20220812,142551910,2687092,,,S,365700,4747,4438918,4411264
688001.SH,688001,20220812,142551910,2687093,,,S,365700,300,4438918,4426233
688001.SH,688001,20220812,142551960,2687094,,,S,365600,200,4438919,4421304
688001.SH,688001,20220812,142551960,2687095,,,S,365600,153,4438920,4421304
688001.SH,688001,20220812,142551970,2687096,,,S,365600,423,4438922,4421304
688001.SH,688001,20220812,142552010,2687100,,,S,365600,232,4438931,4421304
688001.SH,688001,20220812,142554740,2687397,,,S,365600,195,4439517,4421304
688001.SH,688001,20220812,142554740,2687398,,,S,365200,1109,4439517,4172633
688001.SH,688001,20220812,142557890,2687681,,,S,365200,600,4440097,4172633
688001.SH,688001,20220812,142558040,2687709,,,S,365200,103,4440128,4172633
688001.SH,688001,20220812,142558040,2687710,,,S,365200,300,4440128,4211019
688001.SH,688001,20220812,142558040,2687711,,,S,365200,297,4440128,4429718
688001.SH,688001,20220812,142558370,2687761,,,S,365200,3,4440192,4429718
688001.SH,688001,20220812,142558370,2687762,,,S,365200,197,4440192,4439574
688001.SH,688001,20220812,142600280,2688040,,,S,365200,203,4440563,4439574
688001.SH,688001,20220812,142600280,2688041,,,S,364400,249,4440563,4096424
688001.SH,688001,20220812,142629510,2691988,,,S,364500,208,4447261,4441716
688001.SH,688001,20220812,142629510,2691989,,,S,364500,200,4447261,4442444
688001.SH,688001,20220812,142629510,2691990,,,S,364500,92,4447261,4442655
688001.SH,688001,20220812,142631830,2692336,,,B,365100,200,4440670,4447718
688001.SH,688001,20220812,142634000,2692587,,,B,365100,200,4441153,4448109
688001.SH,688001,20220812,142639050,2693482,,,S,364600,200,4449241,4447885
688001.SH,688001,20220812,142647050,2694380,,,S,364600,409,4450665,4447885
688001.SH,688001,20220812,142651100,2694816,,,S,364600,94,4451346,4447885
688001.SH,688001,20220812,142651100,2694817,,,S,364500,108,4451346,4442655
688001.SH,688001,20220812,142651100,2694818,,,S,364500,69,4451346,4445213
688001.SH,688001,20220812,142654270,2695132,,,B,365200,200,4440613,4451845
688001.SH,688001,20220812,142654730,2695161,,,S,365200,200,4451909,4451845
688001.SH,688001,20220812,142654730,2695166,,,S,365200,19,4451911,4451845
688001.SH,688001,20220812,142721470,2698412,,,S,364600,200,4457397,4451425
688001.SH,688001,20220812,142740990,2700813,,,S,364700,500,4461214,4460414
688001.SH,688001,20220812,142748530,2701659,,,B,365000,210,4453992,4462728
688001.SH,688001,20220812,142751970,2702113,,,S,364700,233,4463437,4460414
688001.SH,688001,20220812,142803870,2704186,,,B,365000,200,4466107,4466230
688001.SH,688001,20220812,142803870,2704187,,,B,365000,200,4466108,4466230
688001.SH,688001,20220812,142803970,2704247,,,S,365000,200,4466291,4466230
688001.SH,688001,20220812,142804030,2704252,,,S,365000,200,4466300,4466230
688001.SH,688001,20220812,142806810,2705251,,,S,365000,200,4467313,4466230
688001.SH,688001,20220812,142810590,2706291,,,B,365100,2200,4453431,4468734
688001.SH,688001,20220812,142810590,2706292,,,B,365100,200,4465324,4468734
688001.SH,688001,20220812,142812850,2706889,,,S,365000,597,4469562,4466230
688001.SH,688001,20220812,142818280,2708206,,,S,365100,258,4471291,4470938
688001.SH,688001,20220812,142821300,2708698,,,S,365100,1000,4471960,4470938
688001.SH,688001,20220812,142821630,2708738,,,S,365100,342,4472032,4470938
688001.SH,688001,20220812,142824980,2709201,,,S,365000,280,4472853,4466230
688001.SH,688001,20220812,142927570,2720599,,,S,365100,200,4489372,4487179
688001.SH,688001,20220812,142941250,2722885,,,S,365100,1200,4492448,4487179
688001.SH,688001,20220812,142942790,2723113,,,S,365100,200,4492780,4487179
688001.SH,688001,20220812,142944150,2723346,,,S,365100,211,4493090,4487179
688001.SH,688001,20220812,142944380,2723370,,,S,365100,189,4493152,4487179
688001.SH,688001,20220812,142945040,2723494,,,S,365000,1194,4493303,4466230
688001.SH,688001,20220812,142950610,2724359,,,B,365100,250,4493152,4494648
688001.SH,688001,20220812,142950610,2724360,,,B,365100,50,4493478,4494648
688001.SH,688001,20220812,142951810,2724580,,,S,365000,200,4494898,4466230
688001.SH,688001,20220812,142959580,2725851,,,S,365000,1034,4496854,4466230
688001.SH,688001,20220812,143000100,2725946,,,S,365000,679,4497029,4466230
688001.SH,688001,20220812,143009700,2727990,,,S,365000,200,4500154,4466230
688001.SH,688001,20220812,143009730,2727998,,,S,365000,200,4500163,4466230
688001.SH,688001,20220812,143015090,2728935,,,S,365000,16,4502055,4466230
688001.SH,688001,20220812,143015090,2728936,,,S,365000,500,4502055,4499458
688001.SH,688001,20220812,143015090,2728937,,,S,364700,980,4502055,4460414
688001.SH,688001,20220812,143030910,2732047,,,S,364700,913,4506873,4460414
688001.SH,688001,20220812,143032580,2732394,,,B,365100,789,4493478,4507423
688001.SH,688001,20220812,143032580,2732395,,,B,365400,300,4440065,4507423
688001.SH,688001,20220812,143032580,2732396,,,B,365400,200,4440072,4507423
688001.SH,688001,20220812,143032580,2732397,,,B,365400,200,4490791,4507423
688001.SH,688001,20220812,143032580,2732398,,,B,365700,1320,4438918,4507423
688001.SH,688001,20220812,143032580,2732399,,,B,365800,352,4407945,4507423
688001.SH,688001,20220812,143032580,2732400,,,B,366000,989,4362540,4507423
688001.SH,688001,20220812,143032830,2732436,,,S,366000,500,4507487,4507423
688001.SH,688001,20220812,143032830,2732437,,,S,366000,600,4507488,4507423
688001.SH,688001,20220812,143032830,2732438,,,S,366000,250,4507489,4507423
688001.SH,688001,20220812,143045970,2735479,,,S,365100,300,4511883,4509344
688001.SH,688001,20220812,143045970,2735480,,,S,365100,200,4511883,4510665
688001.SH,688001,20220812,143045970,2735481,,,S,365000,216,4511883,4508114
688001.SH,688001,20220812,143045970,2735482,,,S,365000,211,4511883,4508495
688001.SH,688001,20220812,143045970,2735483,,,S,365000,306,4511883,4508714
688001.SH,688001,20220812,143046750,2735591,,,B,365000,54,4511883,4512106
688001.SH,688001,20220812,143051210,2736486,,,B,365900,200,4509839,4513360
688001.SH,688001,20220812,143100980,2738459,,,S,365200,169,4516337,4512106
688001.SH,688001,20220812,143100980,2738460,,,S,364900,231,4516337,4507507
688001.SH,688001,20220812,143103160,2739052,,,B,364900,200,4516337,4517088
688001.SH,688001,20220812,143103610,2739116,,,B,364900,213,4516337,4517183
688001.SH,688001,20220812,143104080,2739163,,,B,364900,204,4516337,4517274
688001.SH,688001,20220812,143104150,2739184,,,S,364800,205,4517285,4506887
688001.SH,688001,20220812,143104150,2739185,,,S,364800,108,4517285,4506889
688001.SH,688001,20220812,143107020,2739887,,,B,364900,199,4516337,4518442
688001.SH,688001,20220812,143112620,2741121,,,B,365500,200,4518329,4520352
688001.SH,688001,20220812,143112620,2741122,,,B,365500,304,4518330,4520352
688001.SH,688001,20220812,143112620,2741123,,,B,365500,248,4518342,4520352
688001.SH,688001,20220812,143115970,2741778,,,S,365000,398,4521411,4521048
688001.SH,688001,20220812,143115970,2741779,,,S,364900,749,4521411,4518442
688001.SH,688001,20220812,143118840,2742334,,,S,364900,200,4522275,4518442
688001.SH,688001,20220812,143120480,2742575,,,S,364900,200,4522655,4518442
688001.SH,688001,20220812,143120830,2742612,,,S,364900,200,4522732,4518442
688001.SH,688001,20220812,143121080,2742635,,,S,364900,200,4522777,4518442
688001.SH,688001,20220812,143122960,2742962,,,S,364900,152,4523288,4518442
688001.SH,688001,20220812,143126730,2743977,,,B,364900,48,4523288,4524634
688001.SH,688001,20220812,143126730,2743978,,,B,364900,200,4524508,4524634
688001.SH,688001,20220812,143126730,2743979,,,B,365500,52,4518342,4524634
688001.SH,688001,20220812,143126730,2743980,,,B,365500,200,4518362,4524634
688001.SH,688001,20220812,143126730,2743981,,,B,365500,200,4521346,4524634
688001.SH,688001,20220812,143126730,2743982,,,B,365500,200,4522237,4524634
688001.SH,688001,20220812,143126730,2743983,,,B,365500,200,4522239,4524634
688001.SH,688001,20220812,143126730,2743984,,,B,365500,54,4522245,4524634
688001.SH,688001,20220812,143130790,2745187,,,S,364800,92,4526227,4506889
688001.SH,688001,20220812,143130790,2745188,,,S,364800,604,4526227,4514456
688001.SH,688001,20220812,143130850,2745217,,,S,364800,400,4526266,4514456
688001.SH,688001,20220812,143130850,2745218,,,S,364800,400,4526267,4514456
688001.SH,688001,20220812,143130850,2745219,,,S,364800,200,4526268,4514456
688001.SH,688001,20220812,143131110,2745333,,,S,364800,200,4526396,4514456
688001.SH,688001,20220812,143131340,2745387,,,S,364800,196,4526503,4514456
688001.SH,688001,20220812,143131340,2745388,,,S,364800,4,4526503,4516983
688001.SH,688001,20220812,143132770,2745973,,,S,364800,196,4527261,4516983
688001.SH,688001,20220812,143132770,2745974,,,S,364800,200,4527261,4518407
688001.SH,688001,20220812,143142840,2748211,,,S,364700,200,4530627,4460414
688001.SH,688001,20220812,143142870,2748223,,,S,364700,200,4530640,4460414
688001.SH,688001,20220812,143142870,2748224,,,S,364700,200,4530641,4460414
688001.SH,688001,20220812,143143090,2748268,,,S,364700,200,4530716,4460414
688001.SH,688001,20220812,143143090,2748269,,,S,364700,200,4530717,4460414
688001.SH,688001,20220812,143143090,2748270,,,S,364700,600,4530718,4460414
688001.SH,688001,20220812,143143140,2748284,,,S,364700,200,4530734,4460414
688001.SH,688001,20220812,143143440,2748325,,,B,365100,233,4530578,4530812
688001.SH,688001,20220812,143143440,2748326,,,B,365100,200,4530586,4530812
688001.SH,688001,20220812,143143440,2748327,,,B,365100,200,4530587,4530812
688001.SH,688001,20220812,143143440,2748328,,,B,365100,200,4530588,4530812
688001.SH,688001,20220812,143143440,2748329,,,B,365100,235,4530656,4530812
688001.SH,688001,20220812,143145780,2748679,,,S,364700,400,4531428,4460414
688001.SH,688001,20220812,143145840,2748700,,,S,364700,1518,4531457,4460414
688001.SH,688001,20220812,143145840,2748701,,,S,364600,24,4531457,4464534
688001.SH,688001,20220812,143159590,2750791,,,S,364600,200,4535046,4464534
688001.SH,688001,20220812,143159630,2750796,,,S,364600,200,4535055,4464534
688001.SH,688001,20220812,143159640,2750798,,,S,364600,400,4535059,4464534
688001.SH,688001,20220812,143200970,2750945,,,S,364600,176,4535306,4464534
688001.SH,688001,20220812,143200970,2750946,,,S,364600,300,4535306,4535019
688001.SH,688001,20220812,143200970,2750947,,,S,364400,151,4535306,4096424
688001.SH,688001,20220812,143200970,2750948,,,S,364400,300,4535306,4434260
688001.SH,688001,20220812,143200970,2750949,,,S,364400,200,4535306,4441931
688001.SH,688001,20220812,143200970,2750950,,,S,364400,319,4535306,4454766
688001.SH,688001,20220812,143205490,2751710,,,B,365000,306,4531442,4536458
688001.SH,688001,20220812,143205490,2751711,,,B,365000,200,4531459,4536458
688001.SH,688001,20220812,143205490,2751712,,,B,365000,200,4531464,4536458
688001.SH,688001,20220812,143205490,2751713,,,B,365000,200,4531480,4536458
688001.SH,688001,20220812,143205490,2751714,,,B,365500,146,4522245,4536458
688001.SH,688001,20220812,143205490,2751715,,,B,365500,200,4522246,4536458
688001.SH,688001,20220812,143205490,2751716,,,B,365500,200,4522249,4536458
688001.SH,688001,20220812,143205490,2751717,,,B,365500,1114,4522680,4536458
688001.SH,688001,20220812,143215970,2753291,,,S,364700,245,4539217,4537565
