万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数
688001.SH,688001,20220812,111118000,367600,0,0,2837,0,,,1057818,39300833,379500,366300,374500,375200,368000,368400,368800,368900,369200,369400,370000,370500,370700,370800,200,400,200,108,200,10,300,200,1110,200,367700,367600,367500,367400,367300,367200,367100,367000,366900,366800,85,2000,1124,500,4429,500,3300,6277,100,383,0,0,553963,187787,0,0,0,0,0
688001.SH,688001,20220812,111121000,367600,0,0,2837,0,,,1057818,39300833,379500,366300,374500,375200,368000,368400,368800,368900,369200,369400,370500,370700,370800,371300,200,400,200,108,200,10,200,1110,200,400,367700,367600,367500,367400,367300,367200,367100,367000,366900,366800,85,2000,1124,500,4429,500,3300,6277,100,383,0,0,553663,187787,0,0,0,0,0
688001.SH,688001,20220812,111138000,367600,300,11028,2839,0,,,1058118,39311861,379500,366300,374500,375200,368000,368400,368800,368900,369200,369400,370500,370700,370800,371300,200,400,200,108,200,10,200,1110,200,400,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1785,1124,500,4429,500,3300,6277,100,383,1900,0,0,553663,187487,0,0,0,0,0
688001.SH,688001,20220812,111140000,367600,0,0,2839,0,,,1058118,39311861,379500,366300,374500,375200,368000,368300,368400,368800,368900,369200,369400,370500,370700,370800,200,400,400,200,108,200,10,200,1110,200,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1785,1124,500,4429,500,3300,6277,100,383,1900,0,0,554063,187487,0,0,0,0,0
688001.SH,688001,20220812,111143000,367600,0,0,2839,0,,,1058118,39311861,379500,366300,374500,375200,368000,368200,368300,368800,368900,369200,369400,370500,370700,370800,200,700,400,200,108,200,10,200,1110,200,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1785,1124,500,4429,500,3300,6277,100,383,1900,0,0,554363,187487,0,0,0,0,0
688001.SH,688001,20220812,111147000,367600,0,0,2839,0,,,1058118,39311861,379500,366300,374500,375200,368000,368200,368300,368800,368900,369200,369400,370500,370700,370800,700,700,400,200,108,200,10,200,1110,200,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1785,1124,500,4429,500,3300,6277,100,383,1900,0,0,554863,187487,0,0,0,0,0
688001.SH,688001,20220812,111150000,367600,0,0,2839,0,,,1058118,39311861,379500,366300,374500,375200,368000,368200,368300,368900,369200,369400,370500,370700,370800,371300,700,200,400,108,200,10,200,1110,200,400,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1785,1124,500,4429,500,3300,6277,100,383,1900,0,0,554163,187487,0,0,0,0,0
688001.SH,688001,20220812,111156000,367600,0,0,2839,0,,,1058118,39311861,379500,366300,374500,375200,368000,368200,368300,368900,369200,369400,370500,370700,370800,371300,5800,200,400,108,200,10,200,1110,200,400,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1785,1124,500,4429,500,3300,6277,100,383,1900,0,0,559263,187487,0,0,0,0,0
688001.SH,688001,20220812,111200000,367600,0,0,2839,0,,,1058118,39311861,379500,366300,374500,375200,368000,368200,368300,368900,369200,369400,370500,370700,370800,371300,5800,200,400,108,200,10,200,1110,200,400,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1785,1124,500,4429,500,3300,6277,100,383,1900,0,0,559263,187737,0,0,0,0,0
688001.SH,688001,20220812,111203000,368000,296,10893,2841,0,,,1058414,39322754,379500,366300,374500,375200,368000,368200,368300,368900,369200,369400,370500,370700,370800,371300,5504,200,400,108,200,10,200,1110,200,400,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1785,634,500,4429,500,3300,6277,100,383,1900,0,0,558967,187247,0,0,0,0,0
688001.SH,688001,20220812,111213000,368000,3120,114816,2843,0,,,1061534,39437570,379500,366300,374500,375200,368000,368200,368300,368900,369200,369400,370500,370700,370800,371300,2384,200,400,108,200,10,200,1110,200,400,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1785,634,500,4429,500,3300,6277,100,383,1900,0,0,555847,187247,0,0,0,0,0
688001.SH,688001,20220812,111218000,368000,0,0,2843,0,,,1061534,39437570,379500,366300,374500,375200,368000,368200,368300,368900,369200,369400,370500,370700,370800,371300,2384,200,400,108,200,10,200,1110,200,400,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1785,634,500,4429,500,3300,6277,100,383,1900,0,0,555847,188447,0,0,0,0,0
688001.SH,688001,20220812,111221000,368000,0,0,2843,0,,,1061534,39437570,379500,366300,374500,375200,368000,368200,368300,368900,369200,369400,370500,370700,370800,371300,2384,200,400,108,200,10,200,1110,200,400,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1785,634,500,4429,500,3300,6877,100,383,1900,0,0,555847,189047,0,0,0,0,0
688001.SH,688001,20220812,111226000,367600,585,21505,2844,0,,,1062119,39459075,379500,366300,374500,375200,368000,368200,368300,368900,369200,369400,370500,370700,370800,371300,2384,200,400,108,200,10,200,1110,200,400,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1200,634,500,4429,500,3300,6877,100,383,1900,0,0,555847,188462,0,0,0,0,0
688001.SH,688001,20220812,111232000,367600,0,0,2844,0,,,1062119,39459075,379500,366300,374500,375200,368000,368200,368300,368900,369200,369400,370500,370700,370800,371300,2384,200,400,108,200,10,200,1110,200,400,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1200,634,500,4429,500,3300,6877,100,383,1900,0,0,558847,188462,0,0,0,0,0
688001.SH,688001,20220812,111239000,367600,0,0,2844,0,,,1062119,39459075,379500,366300,374500,375200,368000,368300,368900,369200,369400,370500,370700,370800,371300,371900,2586,400,108,200,10,200,1110,200,400,9240,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1200,634,500,4429,500,3300,6877,100,383,1900,0,0,558849,188462,0,0,0,0,0
688001.SH,688001,20220812,111242000,367600,0,0,2844,0,,,1062119,39459075,379500,366300,374500,375200,368000,368300,368900,369200,369400,370500,370700,370800,371300,371900,2786,400,108,200,10,200,1110,200,400,9240,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1200,634,500,4429,500,3300,6877,100,383,4900,0,0,559049,191462,0,0,0,0,0
688001.SH,688001,20220812,111245000,367600,0,0,2844,0,,,1062119,39459075,379500,366300,374500,375200,368000,368900,369200,369400,370500,370700,370800,371300,371900,372000,3786,108,200,10,200,1110,200,400,9240,750,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1200,634,500,4429,500,3300,6877,100,383,4900,0,0,559649,191462,0,0,0,0,0
688001.SH,688001,20220812,111253000,367600,0,0,2844,0,,,1062119,39459075,379500,366300,374500,375200,368000,368900,369200,369400,370500,370700,370800,371300,371900,372000,3786,108,200,10,200,1110,200,400,9240,750,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1200,634,500,4429,500,3300,6877,100,3142,4900,0,0,559649,194221,0,0,0,0,0
688001.SH,688001,20220812,111315000,367600,1100,40436,2846,0,,,1063219,39499511,379500,366300,374500,375200,368000,368900,369200,369400,370500,370700,370800,371300,371900,372000,3786,108,200,10,200,1110,200,400,9240,750,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,100,634,500,4429,500,3300,6877,100,3142,4900,0,0,559649,193121,0,0,0,0,0
688001.SH,688001,20220812,111318000,368000,296,10893,2847,0,,,1063515,39510404,379500,366300,374500,375200,368000,368900,369200,369400,370500,370700,370800,371300,371900,372000,3490,108,200,10,200,1110,200,400,9240,750,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,100,634,500,4429,500,3300,6877,100,3142,4900,0,0,559353,193121,0,0,0,0,0
688001.SH,688001,20220812,111322000,368000,0,0,2847,0,,,1063515,39510404,379500,366300,374500,375200,367900,368000,368900,369200,369400,370500,370700,370800,371300,371900,800,6290,108,200,10,200,1110,200,400,9240,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,100,634,500,4429,500,3300,6877,100,3142,4900,0,0,562953,193121,0,0,0,0,0
688001.SH,688001,20220812,111327000,368000,0,0,2847,0,,,1063515,39510404,379500,366300,374500,375200,367900,368000,368900,369200,369400,370500,370700,370800,371300,371900,800,6290,108,200,10,200,1110,200,400,9240,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,100,634,500,4429,500,3300,6877,100,3142,4900,0,0,562953,193321,0,0,0,0,0
688001.SH,688001,20220812,111330000,368000,0,0,2847,0,,,1063515,39510404,379500,366300,374500,375200,367900,368000,368900,369200,369400,370500,370700,370800,371300,371900,1000,6090,108,200,10,200,1110,200,400,9240,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,100,634,500,4429,500,3300,6877,100,3142,4900,0,0,562953,193321,0,0,0,0,0
688001.SH,688001,20220812,111337000,368000,0,0,2847,0,,,1063515,39510404,379500,366300,374500,375200,367900,368000,368900,369200,369400,370500,370700,370800,371300,371900,1000,6090,108,200,10,200,1110,200,400,9240,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,100,634,500,4429,500,3300,6877,100,3142,4900,0,0,562953,193121,0,0,0,0,0
688001.SH,688001,20220812,111342000,368000,0,0,2847,0,,,1063515,39510404,379500,366300,374500,375200,367900,368000,368900,369200,369400,370500,370700,370800,371300,371900,1000,6090,108,200,10,200,1110,200,400,9240,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,100,634,500,4429,500,3300,6877,100,3142,4900,0,0,562953,193121,0,0,0,0,0
688001.SH,688001,20220812,111345000,368000,0,0,2847,0,,,1063515,39510404,379500,366300,374500,375200,367900,368000,368900,369200,369400,370500,370700,370800,371300,371900,1000,6090,108,200,10,200,1110,200,400,9240,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,400,634,500,4429,500,3300,6877,100,3142,4900,0,0,562953,193421,0,0,0,0,0
688001.SH,688001,20220812,111348000,368000,0,0,2847,0,,,1063515,39510404,379500,366300,374500,375200,367900,368000,368900,369200,369400,370500,370700,370800,371300,371900,1000,6090,108,200,10,200,1110,200,400,9240,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1400,634,500,4429,500,3300,6877,100,3142,4900,0,0,562953,194421,0,0,0,0,0
688001.SH,688001,20220812,111359000,368000,0,0,2847,0,,,1063515,39510404,379500,366300,374500,375200,367900,368000,368900,369200,369400,370500,370700,370800,371300,371900,1000,6090,108,200,10,200,1110,200,400,9240,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1400,634,500,4429,500,3300,6877,100,3142,4900,0,0,562953,193421,0,0,0,0,0
688001.SH,688001,20220812,111418000,367600,200,7352,2849,0,,,1063715,39517756,379500,366300,374500,375200,367900,368000,368900,369200,369400,370500,370700,370800,371300,371900,1000,6090,108,200,10,200,1110,200,400,9240,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1200,634,500,4429,500,3300,6877,100,3142,4900,0,0,562953,193221,0,0,0,0,0
688001.SH,688001,20220812,111428000,367600,200,7352,2850,0,,,1063915,39525108,379500,366300,374500,375200,367900,368000,368900,369200,369400,370500,370700,370800,371300,371900,1000,6090,108,200,10,200,1110,200,400,9240,367600,367500,367400,367300,367200,367100,367000,366900,366800,366600,1000,634,500,4429,500,3300,6877,100,3142,4900,0,0,562953,193021,0,0,0,0,0
688001.SH,688001,20220812,111431000,367300,2600,95545,2855,0,,,1066515,39620653,379500,366300,374500,375200,367600,367900,368000,368900,369200,369400,370500,370700,370800,371300,468,1000,5890,108,200,10,200,1110,200,400,367300,367200,367100,367000,366900,366800,366600,366500,366400,366300,3963,500,3300,6877,100,3142,4900,2000,500,2100,0,0,563221,190421,0,0,0,0,0
688001.SH,688001,20220812,111434000,367600,296,10881,2856,0,,,1066811,39631534,379500,366300,374500,375200,367600,367900,368000,368900,369200,369400,370500,370700,370800,371300,172,1000,5690,108,200,10,200,1110,200,400,367300,367200,367100,367000,366900,366800,366600,366500,366400,366300,3963,500,3300,6877,100,3142,4900,2000,500,2100,0,0,562725,190421,0,0,0,0,0
688001.SH,688001,20220812,111437000,367600,0,0,2856,0,,,1066811,39631534,379500,366300,374500,375200,367600,367700,367900,368000,368900,369200,369400,370500,370700,370800,172,800,1000,5690,108,200,10,200,1110,200,367300,367200,367100,367000,366900,366800,366600,366500,366400,366300,3963,500,3300,6877,100,3142,4900,2000,500,2100,0,0,563525,190421,0,0,0,0,0
688001.SH,688001,20220812,111441000,367600,0,0,2856,0,,,1066811,39631534,379500,366300,374500,375200,367600,367700,367900,368000,368900,369200,370500,370700,370800,371300,172,800,1000,5690,108,200,200,1110,200,400,367300,367200,367100,367000,366900,366800,366600,366500,366400,366300,3963,500,3300,6877,100,3142,4900,2000,500,2100,0,0,563515,190421,0,0,0,0,0
688001.SH,688001,20220812,111443000,367600,0,0,2856,0,,,1066811,39631534,379500,366300,374500,375200,367600,367700,367900,368000,368900,369200,370500,370700,370800,371300,172,800,1000,5690,108,200,200,1110,200,400,367300,367200,367100,367000,366900,366800,366600,366500,366400,366300,3963,500,3300,6877,100,3142,4900,2000,500,2100,0,0,563515,190421,0,0,0,0,0
688001.SH,688001,20220812,111447000,367200,4463,163921,2860,0,,,1071274,39795455,379500,366300,374500,375200,367200,367600,367700,367900,368000,368900,369200,370500,370700,370800,537,172,800,1000,5690,108,200,200,1110,200,367100,367000,366900,366800,366600,366500,366400,366300,366000,365800,3300,6877,100,3142,4900,2000,500,2100,15400,8600,0,0,564052,185958,0,0,0,0,0
688001.SH,688001,20220812,111451000,367200,0,0,2860,0,,,1071274,39795455,379500,366300,374500,375200,367200,367600,367700,367900,368000,368900,369200,370500,370700,370800,537,172,800,800,5288,108,200,200,1110,200,367100,367000,366900,366800,366600,366500,366400,366300,366000,365800,3300,6877,100,3142,4900,2000,500,2100,15400,8600,0,0,563450,185958,0,0,0,0,0
688001.SH,688001,20220812,111454000,367200,0,0,2860,0,,,1071274,39795455,379500,366300,374500,375200,367200,367600,367700,367900,368000,368900,369200,370500,370700,370800,537,172,800,800,5288,108,200,200,1110,200,367100,367000,366900,366800,366600,366500,366400,366300,366000,365800,3300,6877,100,3142,4900,2000,500,2100,15400,8600,0,0,563450,180558,0,0,0,0,0
688001.SH,688001,20220812,111502000,367200,0,0,2860,0,,,1071274,39795455,379500,366300,374500,375200,367200,367600,367700,367900,368000,368900,369200,370500,370700,370800,537,172,800,800,5288,108,200,200,1110,200,367100,367000,366900,366800,366600,366500,366400,366300,366000,365800,3300,6877,100,3142,4900,2000,500,2100,15400,8600,0,0,563450,186158,0,0,0,0,0
688001.SH,688001,20220812,111506000,367200,0,0,2860,0,,,1071274,39795455,379500,366300,374500,375200,367200,367600,367700,367900,368000,368900,369200,370500,370700,370800,537,172,800,600,5288,108,200,200,1110,200,367100,367000,366900,366800,366600,366500,366400,366300,366000,365800,3300,6877,100,3142,4900,2000,500,2100,15400,8600,0,0,563250,186158,0,0,0,0,0
688001.SH,688001,20220812,111509000,367200,537,19719,2862,0,,,1071811,39815174,379500,366300,374500,375200,367600,367700,367900,368000,368900,369200,370500,370700,370800,371300,172,800,600,5288,108,200,200,1110,200,400,367200,367100,367000,366900,366800,366600,366500,366400,366300,366000,71,3300,6877,100,3142,4900,2000,500,2100,15400,0,0,562713,183229,0,0,0,0,0
688001.SH,688001,20220812,111521000,367200,0,0,2862,0,,,1071811,39815174,379500,366300,374500,375200,367600,367700,367900,368000,368900,369200,370500,370700,370800,371300,172,800,600,5288,108,200,200,1110,200,400,367200,367100,367000,366900,366800,366600,366500,366400,366300,366000,71,3300,6877,100,3142,4900,2000,500,2100,15400,0,0,562713,186229,0,0,0,0,0
688001.SH,688001,20220812,111543000,367200,0,0,2862,0,,,1071811,39815174,379500,366300,374500,375200,367600,367700,367900,368000,368900,369200,370500,370700,370800,371300,172,800,600,5288,108,200,200,1110,200,400,367200,367100,367000,366900,366800,366600,366500,366400,366300,366000,71,3300,6877,100,3142,4900,2000,500,2100,15400,0,0,562713,186229,0,0,0,0,0
688001.SH,688001,20220812,111550000,367600,172,6323,2863,0,,,1071983,39821497,379500,366300,374500,375200,367700,367900,368000,368900,369200,370500,370700,370800,371300,371900,800,600,5288,108,200,200,1110,200,400,9240,367600,367200,367100,367000,366900,366800,366600,366500,366400,366300,123,71,3300,6877,100,3142,4900,2000,500,2100,0,0,562541,186352,0,0,0,0,0
688001.SH,688001,20220812,111554000,367600,0,0,2863,0,,,1071983,39821497,379500,366300,374500,375200,367700,367900,368000,368900,369200,370500,370700,370800,371300,371900,800,600,5288,108,200,200,1110,200,400,9240,367600,367200,367100,367000,366900,366800,366600,366500,366400,366300,123,71,3300,6877,100,3142,4900,2200,500,2100,0,0,562541,186552,0,0,0,0,0
688001.SH,688001,20220812,111557000,367600,0,0,2863,0,,,1071983,39821497,379500,366300,374500,375200,367900,368000,368900,369200,370500,370700,370800,371300,371900,372000,600,5288,108,200,200,1110,200,400,9240,750,367700,367600,367100,367000,366900,366800,366600,366500,366400,366300,11990,123,3300,6877,100,3142,4900,2200,500,2100,0,0,561741,198471,0,0,0,0,0
688001.SH,688001,20220812,111600000,367600,0,0,2863,0,,,1071983,39821497,379500,366300,374500,375200,368000,368900,369200,370500,370700,370800,371300,371900,372000,372800,5288,108,200,200,1110,200,400,9240,750,500,367700,367600,367100,367000,366900,366800,366600,366500,366400,366300,11990,123,3300,6877,100,3142,4900,2200,500,2100,0,0,561141,198471,0,0,0,0,0
688001.SH,688001,20220812,111619000,367700,200,7354,2864,0,,,1072183,39828851,379500,366300,374500,375200,368000,368900,369200,370500,370700,370800,371300,371900,372000,372800,5288,108,200,200,1110,200,400,9240,750,500,367700,367600,367100,367000,366900,366800,366600,366500,366400,366300,11790,123,3300,6877,100,3142,4900,2200,500,2100,0,0,561141,198271,0,0,0,0,0
688001.SH,688001,20220812,111626000,367700,0,0,2864,0,,,1072183,39828851,379500,366300,374500,375200,368000,368900,369200,370500,370700,370800,371300,371900,372000,372800,5288,108,200,200,1110,200,400,9240,750,500,367700,367600,367100,367000,366900,366800,366600,366500,366400,366300,11790,123,3300,6877,100,3142,1900,2200,500,2100,0,0,561141,195271,0,0,0,0,0
688001.SH,688001,20220812,111643000,367700,0,0,2864,0,,,1072183,39828851,379500,366300,374500,375200,368000,368900,369200,370500,370700,370800,371300,371900,372000,372800,5288,108,200,200,1110,200,400,9240,750,500,367700,367600,367100,367000,366900,366800,366600,366500,366400,366300,11790,123,3300,6877,100,3142,1900,2200,500,2100,0,0,561141,195271,0,0,0,0,0
688001.SH,688001,20220812,111646000,367700,0,0,2864,0,,,1072183,39828851,379500,366300,374500,375200,368000,368900,369200,370500,370700,370800,371300,371900,372000,372800,5288,108,200,200,1110,200,400,9240,750,500,367800,367700,367600,367100,367000,366900,366800,366600,366500,366400,296,11790,123,3300,6877,100,3142,1900,2200,500,0,0,561141,195567,0,0,0,0,0
688001.SH,688001,20220812,111649000,367800,200,7356,2865,0,,,1072383,39836207,379500,366300,374500,375200,368000,368900,369200,370500,370700,370800,371300,371900,372000,372800,5288,108,200,200,1110,200,400,9240,750,500,367800,367700,367600,367100,367000,366900,366800,366600,366500,366400,96,11790,123,3300,6877,100,3142,1900,2200,500,0,0,561141,195367,0,0,0,0,0
688001.SH,688001,20220812,111652000,367800,0,0,2865,0,,,1072383,39836207,379500,366300,374500,375200,368000,368900,369200,370500,370700,370800,371300,371900,372000,372800,5288,108,200,200,1110,200,400,9240,750,500,367800,367700,367100,367000,366900,366800,366600,366500,366400,366300,96,11790,3300,6877,100,3142,1900,2200,500,2100,0,0,561141,195244,0,0,0,0,0
688001.SH,688001,20220812,111655000,368000,413,15198,2866,0,,,1072796,39851405,379500,366300,374500,375200,368000,368900,369200,370500,370700,370800,371300,371900,372000,372800,4675,108,200,200,1110,200,400,9240,750,500,367800,367700,367100,367000,366900,366800,366600,366500,366400,366300,6896,11790,3300,6877,100,3142,1900,2200,500,2100,0,0,560528,202044,0,0,0,0,0
688001.SH,688001,20220812,111658000,368000,0,0,2866,0,,,1072796,39851405,379500,366300,374500,375200,368000,368900,369200,370500,370700,370800,371300,371900,372000,372800,4675,108,200,200,1110,200,400,9240,750,500,367900,367800,367700,367100,367000,366900,366800,366600,366500,366400,1080,6896,11790,3300,6877,100,3142,1900,2200,500,0,0,560528,203124,0,0,0,0,0
688001.SH,688001,20220812,111703000,368000,3000,110400,2868,0,,,1075796,39961805,379500,366300,374500,375200,368000,368900,369200,370500,370700,370800,371300,371900,372000,372800,1675,108,200,200,1110,200,400,9240,750,500,367900,367800,367700,367100,367000,366900,366800,366600,366500,366400,1080,6896,11790,3300,6877,100,3142,1900,2200,500,0,0,557528,203124,0,0,0,0,0
688001.SH,688001,20220812,111706000,368000,845,31096,2871,0,,,1076641,39992901,379500,366300,374500,375200,368000,368900,369200,370500,370700,370800,371300,371900,372000,372800,830,108,200,200,1110,200,400,9240,750,500,367900,367800,367700,367100,367000,366900,366800,366600,366500,366400,433,6896,11790,3300,6877,100,3142,1900,2200,500,0,0,556683,202477,0,0,0,0,0
688001.SH,688001,20220812,111709000,368000,0,0,2871,0,,,1076641,39992901,379500,366300,374500,375200,368000,368900,369200,370500,370700,370800,371300,371900,372000,372800,830,108,200,200,1110,200,400,9240,750,500,367900,367800,367100,367000,366900,366800,366600,366500,366400,366300,433,6896,3300,6877,100,3142,1900,2200,500,2100,0,0,556683,190687,0,0,0,0,0
688001.SH,688001,20220812,111713000,368000,296,10893,2872,0,,,1076937,40003794,379500,366300,374500,375200,368000,368900,369200,370500,370700,370800,371300,371900,372000,372800,534,108,200,200,1110,200,400,9240,750,500,367900,367800,367100,367000,366900,366800,366600,366500,366400,366300,433,6896,3300,6877,100,3142,1900,2200,500,2100,0,0,556387,190687,0,0,0,0,0
688001.SH,688001,20220812,111718000,368000,0,0,2872,0,,,1076937,40003794,379500,366300,374500,375200,368000,368900,369200,370500,370700,370800,371300,371900,372000,372800,534,108,200,200,1110,200,400,9240,750,500,367900,367800,367100,367000,366900,366800,366600,366500,366400,366300,1233,6896,3300,6877,100,3142,1900,2200,500,2100,0,0,556387,191487,0,0,0,0,0
688001.SH,688001,20220812,111743000,368000,0,0,2872,0,,,1076937,40003794,379500,366300,374500,375200,368000,368900,369200,370500,370700,370800,371300,371900,372000,372800,534,108,200,200,1110,200,400,9240,750,500,367900,367800,367100,367000,366900,366800,366600,366500,366400,366300,1233,6896,3300,6877,100,3142,1900,2200,500,2100,0,0,556387,191487,0,0,0,0,0
688001.SH,688001,20220812,111754000,368000,390,14352,2873,0,,,1077327,40018146,379500,366300,374500,375200,368000,368900,369200,370500,370700,370800,371300,371900,372000,372800,144,108,200,200,1110,200,400,9240,750,500,367900,367800,367100,367000,366900,366800,366600,366500,366400,366300,1233,6896,3300,6877,100,3142,1900,2200,500,2100,0,0,555997,191487,0,0,0,0,0
688001.SH,688001,20220812,111757000,368000,344,12659,2875,0,,,1077671,40030805,379500,366300,374500,375200,368900,369200,370500,370700,370800,371300,371900,372000,372800,374500,2988,200,200,1110,200,400,9240,750,500,1000,368000,367900,367800,367100,367000,366900,366800,366600,366500,366400,4051,1233,6800,3300,6877,100,3142,1900,2200,500,0,0,558733,195442,0,0,0,0,0
688001.SH,688001,20220812,111800000,368000,2294,84419,2877,0,,,1079965,40115224,379500,366300,374500,375200,368800,368900,369200,370500,370700,370800,371300,371900,372000,372800,305,2988,200,200,1110,200,400,9240,750,500,368000,367900,367800,367100,367000,366900,366800,366600,366500,366400,1757,1233,6800,4100,6877,100,3142,1900,2200,500,0,0,559038,193948,0,0,0,0,0
688001.SH,688001,20220812,111803000,368000,0,0,2877,0,,,1079965,40115224,379500,366300,374500,375200,368800,368900,369200,370500,370700,370800,371300,371900,372000,372800,305,2988,200,200,1110,200,400,9240,750,500,368000,367900,367800,367100,367000,366900,366800,366600,366500,366400,1757,1015,6800,4100,6877,100,3142,1900,2200,500,0,0,559038,193730,0,0,0,0,0
688001.SH,688001,20220812,111806000,368000,0,0,2877,0,,,1079965,40115224,379500,366300,374500,375200,368800,368900,369200,370500,370700,370800,371300,371900,372000,372800,305,2988,200,200,1110,200,400,9240,750,500,368000,367900,367800,367100,367000,366900,366800,366600,366500,366400,1757,800,6800,4100,6877,100,3142,1900,2200,500,0,0,559038,193515,0,0,0,0,0
688001.SH,688001,20220812,111810000,368000,0,0,2877,0,,,1079965,40115224,379500,366300,374500,375200,368800,368900,369200,370500,370700,370800,371300,371900,372000,372800,305,2988,200,200,1110,200,400,9240,750,500,368000,367900,367800,367100,367000,366900,366800,366600,366500,366400,2257,800,6800,4100,6877,100,3142,1900,2200,500,0,0,559038,194015,0,0,0,0,0
688001.SH,688001,20220812,111815000,368000,0,0,2877,0,,,1079965,40115224,379500,366300,374500,375200,368700,368800,368900,369200,370500,370700,370800,371300,371900,372000,200,305,2988,200,200,1110,200,400,9240,750,368000,367900,367800,367100,367000,366900,366800,366600,366500,366400,2257,800,6800,4100,6877,100,3142,1900,2200,500,0,0,559238,194015,0,0,0,0,0
688001.SH,688001,20220812,111818000,368000,0,0,2877,0,,,1079965,40115224,379500,366300,374500,375200,368700,368800,368900,369200,370500,370700,370800,371300,371900,372000,400,305,2988,200,200,1110,200,400,9240,750,368100,368000,367900,367800,367100,367000,366900,366800,366600,366500,617,2257,800,6800,4100,6877,100,3142,1900,2200,0,0,559438,194632,0,0,0,0,0
688001.SH,688001,20220812,111821000,368000,0,0,2877,0,,,1079965,40115224,379500,366300,374500,375200,368600,368700,368900,369200,370500,370700,370800,371300,371900,372000,1723,200,2610,200,200,1110,200,400,9240,750,368000,367900,367800,367600,367100,367000,366900,366800,366600,366500,2257,800,6800,398,4100,6277,100,3142,1900,2200,0,0,560278,193813,0,0,0,0,0
688001.SH,688001,20220812,111824000,368000,0,0,2877,0,,,1079965,40115224,379500,366300,374500,375200,368600,368900,369200,370500,370700,370800,371300,371900,372000,372800,1723,1710,200,200,1110,200,400,9240,750,500,368000,367900,367800,367600,367100,367000,366900,366800,366600,366500,2257,800,6800,398,4100,6277,100,3142,1900,2200,0,0,559178,193813,0,0,0,0,0
688001.SH,688001,20220812,111827000,368000,0,0,2877,0,,,1079965,40115224,379500,366300,374500,375200,368500,368600,368900,369200,370500,370700,370800,371300,371900,372000,200,1723,1710,200,200,1110,200,400,9240,750,368000,367900,367800,367600,367100,367000,366900,366800,366600,366500,2257,800,6800,398,4100,6277,100,3142,1900,2200,0,0,559378,193813,0,0,0,0,0
688001.SH,688001,20220812,111830000,368000,2257,83058,2879,0,,,1082222,40198282,379500,366300,374500,375200,368000,368500,368600,368900,369200,370500,370700,370800,371300,371900,420,1300,1723,1710,200,200,1110,200,400,9240,367900,367800,367600,367100,367000,366900,366800,366600,366500,366400,800,6800,398,4100,6277,100,3142,1900,2200,500,0,0,560898,191556,0,0,0,0,0
688001.SH,688001,20220812,111833000,368500,493,18146,2882,0,,,1082715,40216428,379500,366300,374500,375200,368500,368600,368900,369200,370500,370700,370800,371300,371900,372000,1227,1723,1310,200,200,1110,200,400,9240,750,367900,367800,367600,367100,367000,366900,366800,366600,366500,366400,800,6800,398,4100,6277,100,3142,1900,2200,500,0,0,560005,191756,0,0,0,0,0
