万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量
688001.SH,688001,20220812,95330630,0,1398201,A,S,373600,200
688001.SH,688001,20220812,95330630,0,1390933,D,S,374000,200
688001.SH,688001,20220812,95330630,0,1398202,A,S,373600,200
688001.SH,688001,20220812,95330640,0,1390923,D,S,374000,200
688001.SH,688001,20220812,95330640,0,1398214,A,S,373600,200
688001.SH,688001,20220812,95330650,0,1398226,A,S,373700,200
688001.SH,688001,20220812,95330690,0,1390951,D,S,374000,200
688001.SH,688001,20220812,95330700,0,1398260,A,S,373500,200
688001.SH,688001,20220812,95330740,0,1398284,A,S,373600,200
688001.SH,688001,20220812,95330770,0,1387523,D,S,374800,200
688001.SH,688001,20220812,95331980,0,1389632,D,S,374100,500
688001.SH,688001,20220812,95332310,0,1398126,D,S,373700,277
688001.SH,688001,20220812,95332320,0,1398144,D,S,373700,320
688001.SH,688001,20220812,95332350,0,1398175,D,S,373700,213
688001.SH,688001,20220812,95332350,0,1398174,D,S,373700,200
688001.SH,688001,20220812,95332360,0,1398143,D,S,373700,320
688001.SH,688001,20220812,95332360,0,1398142,D,S,373700,200
688001.SH,688001,20220812,95333450,0,1396684,D,B,372000,2337
688001.SH,688001,20220812,95333700,0,1393627,D,S,373900,200
688001.SH,688001,20220812,95333730,0,1393637,D,S,373900,200
688001.SH,688001,20220812,95333730,0,1393691,D,S,373900,200
688001.SH,688001,20220812,95333780,0,1400290,A,S,373200,200
688001.SH,688001,20220812,95333790,0,1393760,D,S,373900,200
688001.SH,688001,20220812,95333820,0,1400323,A,S,373200,200
688001.SH,688001,20220812,95333840,0,1398201,D,S,373600,200
688001.SH,688001,20220812,95333840,0,1400339,A,S,373400,200
688001.SH,688001,20220812,95333840,0,1398202,D,S,373600,200
688001.SH,688001,20220812,95333840,0,1400340,A,S,373400,200
688001.SH,688001,20220812,95333840,0,1398193,D,S,373600,200
688001.SH,688001,20220812,95333840,0,1400343,A,S,373400,200
688001.SH,688001,20220812,95333850,0,1398214,D,S,373600,200
688001.SH,688001,20220812,95333850,0,1400353,A,S,373400,200
688001.SH,688001,20220812,95333890,0,1398284,D,S,373600,200
688001.SH,688001,20220812,95333890,0,1400378,A,S,373400,200
688001.SH,688001,20220812,95333920,0,1400393,A,S,373500,200
688001.SH,688001,20220812,95334050,0,1400458,A,S,373500,200
688001.SH,688001,20220812,95335710,0,1401315,A,B,371800,500
688001.SH,688001,20220812,95336460,0,1401775,A,S,450100,600
688001.SH,688001,20220812,95336700,0,1398260,D,S,373500,200
688001.SH,688001,20220812,95336730,0,1400393,D,S,373500,200
688001.SH,688001,20220812,95336850,0,1400339,D,S,373400,200
688001.SH,688001,20220812,95336850,0,1401956,A,S,373100,200
688001.SH,688001,20220812,95336850,0,1400458,D,S,373500,200
688001.SH,688001,20220812,95336890,0,1401967,A,S,373200,200
688001.SH,688001,20220812,95336890,0,1401971,A,S,373100,200
688001.SH,688001,20220812,95336890,0,1400378,D,S,373400,200
688001.SH,688001,20220812,95336970,0,1402003,A,S,372900,200
688001.SH,688001,20220812,95337000,0,1402015,A,S,372900,200
688001.SH,688001,20220812,95337130,0,1402089,A,S,372900,200
688001.SH,688001,20220812,95339840,0,1400343,D,S,373400,200
688001.SH,688001,20220812,95339840,0,1403462,A,S,372800,200
688001.SH,688001,20220812,95339840,0,1400340,D,S,373400,200
688001.SH,688001,20220812,95339840,0,1403463,A,S,372800,200
688001.SH,688001,20220812,95339850,0,1400353,D,S,373400,200
688001.SH,688001,20220812,95339850,0,1403472,A,S,372800,200
688001.SH,688001,20220812,95342630,0,1404740,A,B,372000,400
688001.SH,688001,20220812,95342710,0,1400290,D,S,373200,200
688001.SH,688001,20220812,95342710,0,1400323,D,S,373200,200
688001.SH,688001,20220812,95342760,0,1404842,A,S,372800,200
688001.SH,688001,20220812,95342770,0,1404874,A,S,372800,200
688001.SH,688001,20220812,95345430,0,1398046,D,S,373800,200
688001.SH,688001,20220812,95345450,0,1182424,D,B,371700,2200
688001.SH,688001,20220812,95345700,0,1402003,D,S,372900,200
688001.SH,688001,20220812,95345730,0,1402015,D,S,372900,200
688001.SH,688001,20220812,95345790,0,1402089,D,S,372900,200
688001.SH,688001,20220812,95345920,0,1406562,A,S,372800,200
688001.SH,688001,20220812,95345940,0,1406565,A,S,372800,200
688001.SH,688001,20220812,95346040,0,1406622,A,S,372800,200
688001.SH,688001,20220812,95346280,0,1406752,A,S,385000,1000
688001.SH,688001,20220812,95346580,0,1406922,A,S,383000,100
688001.SH,688001,20220812,95346630,0,1369299,D,S,375400,200
688001.SH,688001,20220812,95348510,0,1407823,A,B,370500,300
688001.SH,688001,20220812,95351110,0,1401971,D,S,373100,200
688001.SH,688001,20220812,95351110,0,1408979,A,S,372700,200
688001.SH,688001,20220812,95352960,0,808638,D,S,382000,100
688001.SH,688001,20220812,95354110,0,1410331,A,B,369600,2600
688001.SH,688001,20220812,95354820,0,1406622,D,S,372800,200
688001.SH,688001,20220812,95355070,0,1410838,A,S,372700,200
688001.SH,688001,20220812,95356640,0,1411442,A,B,372500,500
688001.SH,688001,20220812,95356740,0,1411485,A,S,450200,5000
688001.SH,688001,20220812,95356890,0,1347476,D,S,375900,800
688001.SH,688001,20220812,95357850,0,1412053,A,B,371100,200
688001.SH,688001,20220812,95401240,0,1284453,D,S,379200,200
688001.SH,688001,20220812,95403000,0,1414280,A,B,372700,100
688001.SH,688001,20220812,95403750,0,1390073,D,S,374200,2499
688001.SH,688001,20220812,95406690,0,1403462,D,S,372800,200
688001.SH,688001,20220812,95406690,0,1416465,A,S,372700,200
688001.SH,688001,20220812,95406700,0,1403472,D,S,372800,200
688001.SH,688001,20220812,95406700,0,1416476,A,S,372700,200
688001.SH,688001,20220812,95406740,0,1403463,D,S,372800,200
688001.SH,688001,20220812,95406740,0,1416526,A,S,372700,200
688001.SH,688001,20220812,95406740,0,1401956,D,S,373100,200
688001.SH,688001,20220812,95406740,0,1416527,A,S,372700,200
688001.SH,688001,20220812,95409410,0,1417996,A,B,371800,200
688001.SH,688001,20220812,95409410,0,1417997,A,B,371800,200
688001.SH,688001,20220812,95409700,0,1404842,D,S,372800,200
688001.SH,688001,20220812,95409730,0,1404874,D,S,372800,200
688001.SH,688001,20220812,95409730,0,1406565,D,S,372800,200
688001.SH,688001,20220812,95409730,0,1418358,A,S,372800,226
688001.SH,688001,20220812,95409750,0,1406562,D,S,372800,200
688001.SH,688001,20220812,95409770,0,1418406,A,S,372700,200
688001.SH,688001,20220812,95409820,0,1418454,A,S,372700,200
688001.SH,688001,20220812,95409880,0,1418491,A,S,372700,200
688001.SH,688001,20220812,95409880,0,1418495,A,S,372700,200
688001.SH,688001,20220812,95411130,0,1419062,A,B,371000,1000
688001.SH,688001,20220812,95412130,0,1419521,A,B,372000,1000
688001.SH,688001,20220812,95412480,0,1419786,A,B,365000,1000
688001.SH,688001,20220812,95413270,0,1420207,A,S,372700,800
688001.SH,688001,20220812,95413480,0,1389532,D,S,374300,200
688001.SH,688001,20220812,95413640,0,1420359,A,B,371800,200
688001.SH,688001,20220812,95415780,0,1398190,D,S,373600,200
688001.SH,688001,20220812,95415940,0,1421395,A,S,372700,232
688001.SH,688001,20220812,95415940,0,1418358,D,S,372800,226
688001.SH,688001,20220812,95416150,0,1421476,A,B,372100,200
688001.SH,688001,20220812,95417110,0,1421930,A,B,371700,460
688001.SH,688001,20220812,95417400,0,1422047,A,B,372800,1326
688001.SH,688001,20220812,95418700,0,1422680,A,S,373700,200
688001.SH,688001,20220812,95419660,0,1022266,D,B,370100,500
688001.SH,688001,20220812,95420810,0,1423557,A,B,372700,1000
688001.SH,688001,20220812,95429920,0,1427740,A,B,373700,400
688001.SH,688001,20220812,95429970,0,1427762,A,S,374900,200
688001.SH,688001,20220812,95429980,0,1427766,A,S,374800,200
688001.SH,688001,20220812,95430040,0,1427801,A,S,374900,500
688001.SH,688001,20220812,95430040,0,1427802,A,S,374900,200
688001.SH,688001,20220812,95430060,0,1427806,A,S,374900,252
688001.SH,688001,20220812,95430340,0,1427977,A,S,374900,200
688001.SH,688001,20220812,95430340,0,1427978,A,S,374900,200
688001.SH,688001,20220812,95430420,0,1428024,A,S,374900,200
688001.SH,688001,20220812,95430470,0,1428050,A,S,374900,200
688001.SH,688001,20220812,95432950,0,1429284,A,B,372900,1000
688001.SH,688001,20220812,95434390,0,1198675,D,S,385000,200
688001.SH,688001,20220812,95440960,0,1432935,A,S,379500,200
688001.SH,688001,20220812,95441100,0,1432983,A,S,374700,400
688001.SH,688001,20220812,95441220,0,1433032,A,S,374700,400
688001.SH,688001,20220812,95444050,0,1434189,A,S,374600,200
688001.SH,688001,20220812,95444050,0,1434190,A,S,374600,320
688001.SH,688001,20220812,95444190,0,1434234,A,S,374700,200
688001.SH,688001,20220812,95444190,0,1427806,D,S,374900,252
688001.SH,688001,20220812,95444340,0,1434292,A,S,374500,400
688001.SH,688001,20220812,95444470,0,1434327,A,S,374500,300
688001.SH,688001,20220812,95444720,0,1434419,A,S,373700,200
688001.SH,688001,20220812,95445320,0,1427977,D,S,374900,200
688001.SH,688001,20220812,95445320,0,1427978,D,S,374900,200
688001.SH,688001,20220812,95445400,0,1428050,D,S,374900,200
688001.SH,688001,20220812,95445450,0,1428024,D,S,374900,200
688001.SH,688001,20220812,95445550,0,1434190,D,S,374600,320
688001.SH,688001,20220812,95445550,0,1434189,D,S,374600,200
688001.SH,688001,20220812,95448130,0,1423557,D,B,372700,1000
688001.SH,688001,20220812,95448790,0,1436333,A,B,373700,300
688001.SH,688001,20220812,95449000,0,1436434,A,B,373600,1000
688001.SH,688001,20220812,95449370,0,1427766,D,S,374800,200
688001.SH,688001,20220812,95449450,0,1436614,A,S,373700,100
688001.SH,688001,20220812,95450130,0,1436903,A,S,373700,415
688001.SH,688001,20220812,95451180,0,1437302,A,S,378800,300
688001.SH,688001,20220812,95455780,0,1255654,D,S,379500,200
688001.SH,688001,20220812,95455910,0,1439186,A,S,430000,2000
688001.SH,688001,20220812,95458530,0,1440316,A,S,373600,1219
688001.SH,688001,20220812,95458630,0,1440359,A,S,373600,252
688001.SH,688001,20220812,95458910,0,1436614,D,S,373700,100
688001.SH,688001,20220812,95503080,0,1442236,A,S,373600,200
688001.SH,688001,20220812,95503990,0,1442815,A,S,381600,500
688001.SH,688001,20220812,95505290,0,1443494,A,S,373500,200
688001.SH,688001,20220812,95505320,0,1443531,A,S,373500,200
688001.SH,688001,20220812,95505970,0,1443917,A,S,373400,1100
688001.SH,688001,20220812,95505970,0,1443930,A,S,373400,500
688001.SH,688001,20220812,95506230,0,1444282,A,S,373500,200
688001.SH,688001,20220812,95506630,0,1440359,D,S,373600,252
688001.SH,688001,20220812,95507000,0,1444895,A,B,371800,5000
688001.SH,688001,20220812,95509070,0,1434234,D,S,374700,200
688001.SH,688001,20220812,95509710,0,1446587,A,S,372900,145
688001.SH,688001,20220812,95509720,0,1446601,A,S,372900,200
688001.SH,688001,20220812,95509750,0,1446620,A,S,372900,200
688001.SH,688001,20220812,95509780,0,1446646,A,S,372900,200
688001.SH,688001,20220812,95509860,0,1446752,A,S,372900,200
688001.SH,688001,20220812,95510080,0,1443917,D,S,373400,1100
688001.SH,688001,20220812,95510080,0,1443930,D,S,373400,500
688001.SH,688001,20220812,95510910,0,1447347,A,S,372900,500
688001.SH,688001,20220812,95510910,0,1447348,A,S,372900,600
688001.SH,688001,20220812,95511340,0,1447541,A,S,372800,137
688001.SH,688001,20220812,95511380,0,1447548,A,S,372800,200
688001.SH,688001,20220812,95511410,0,1447560,A,S,372800,200
688001.SH,688001,20220812,95511700,0,1447348,D,S,372900,600
688001.SH,688001,20220812,95511710,0,1447347,D,S,372900,500
688001.SH,688001,20220812,95511970,0,1447852,A,S,372700,1000
688001.SH,688001,20220812,95511970,0,1447856,A,S,372700,100
688001.SH,688001,20220812,95511970,0,1447858,A,S,372700,500
688001.SH,688001,20220812,95515710,0,1447560,D,S,372800,200
688001.SH,688001,20220812,95518630,0,1442236,D,S,373600,200
688001.SH,688001,20220812,95518780,0,1451703,A,S,372700,200
688001.SH,688001,20220812,95519480,0,1452019,A,B,372100,400
688001.SH,688001,20220812,95520390,0,1443494,D,S,373500,200
688001.SH,688001,20220812,95520390,0,1443531,D,S,373500,200
688001.SH,688001,20220812,95520630,0,1447548,D,S,372800,37
688001.SH,688001,20220812,95521240,0,1453036,A,S,385000,1000
688001.SH,688001,20220812,95522850,0,1453944,A,B,372000,1058
688001.SH,688001,20220812,95524520,0,1444282,D,S,373500,200
688001.SH,688001,20220812,95524660,0,1455040,A,S,372700,200
688001.SH,688001,20220812,95524710,0,1446587,D,S,372900,145
688001.SH,688001,20220812,95524720,0,1446601,D,S,372900,200
688001.SH,688001,20220812,95524730,0,1455076,A,S,372700,200
688001.SH,688001,20220812,95524790,0,1446752,D,S,372900,200
688001.SH,688001,20220812,95524920,0,1455167,A,S,372700,200
688001.SH,688001,20220812,95525040,0,1455233,A,S,372700,200
688001.SH,688001,20220812,95528170,0,1456546,A,B,372100,5214
688001.SH,688001,20220812,95528370,0,1456636,A,B,371100,500
688001.SH,688001,20220812,95530810,0,1457822,A,B,372100,200
688001.SH,688001,20220812,95532510,0,1361035,D,S,375600,200
688001.SH,688001,20220812,95533700,0,1455076,D,S,372700,200
688001.SH,688001,20220812,95533720,0,1455167,D,S,372700,200
688001.SH,688001,20220812,95533860,0,1455233,D,S,372700,200
688001.SH,688001,20220812,95535490,0,1460108,A,B,365000,2000
688001.SH,688001,20220812,95536750,0,1460772,A,B,371900,200
688001.SH,688001,20220812,95537050,0,1460913,A,B,372200,200
688001.SH,688001,20220812,95537980,0,1461271,A,B,372100,300
688001.SH,688001,20220812,95539710,0,1462106,A,B,372200,200
688001.SH,688001,20220812,95542480,0,1463330,A,S,372700,301
688001.SH,688001,20220812,95543940,0,1464043,A,S,372700,260
688001.SH,688001,20220812,95548240,0,1465867,A,S,372700,300
688001.SH,688001,20220812,95551460,0,1467197,A,S,449800,400
688001.SH,688001,20220812,95556010,0,1464043,D,S,372700,260
688001.SH,688001,20220812,95557950,0,1456636,D,B,371100,500
688001.SH,688001,20220812,95559260,0,1470211,A,B,371800,200
688001.SH,688001,20220812,95600730,0,1470922,A,S,372700,200
688001.SH,688001,20220812,95600740,0,1446620,D,S,372900,200
688001.SH,688001,20220812,95600810,0,1446646,D,S,372900,200
688001.SH,688001,20220812,95600880,0,1470997,A,S,372700,200
688001.SH,688001,20220812,95600890,0,1471006,A,S,372700,200
688001.SH,688001,20220812,95600890,0,1471007,A,S,372700,200
688001.SH,688001,20220812,95600970,0,1471040,A,S,372700,200
688001.SH,688001,20220812,95604480,0,841945,D,B,368000,200
688001.SH,688001,20220812,95605210,0,1447858,D,S,372700,500
688001.SH,688001,20220812,95605210,0,1447856,D,S,372700,100
688001.SH,688001,20220812,95605210,0,1447852,D,S,372700,1000
688001.SH,688001,20220812,95605680,0,1465867,D,S,372700,300
688001.SH,688001,20220812,95606740,0,1473881,A,B,372200,526
688001.SH,688001,20220812,95608650,0,1474762,A,B,372200,500
688001.SH,688001,20220812,95609670,0,1475303,A,B,372200,200
688001.SH,688001,20220812,95611120,0,1463330,D,S,372700,301
688001.SH,688001,20220812,95621880,0,1480457,A,S,379000,200
688001.SH,688001,20220812,95627220,0,1483194,A,S,374700,1000
688001.SH,688001,20220812,95627370,0,1483305,A,S,371800,232
688001.SH,688001,20220812,95627720,0,1470922,D,S,372700,200
688001.SH,688001,20220812,95627780,0,1471040,D,S,372700,200
688001.SH,688001,20220812,95627820,0,1471007,D,S,372700,200
688001.SH,688001,20220812,95627870,0,1483543,A,S,372100,200
688001.SH,688001,20220812,95627890,0,1483556,A,S,372100,200
688001.SH,688001,20220812,95627920,0,1483567,A,S,372100,200
688001.SH,688001,20220812,95627930,0,1483575,A,S,372100,200
688001.SH,688001,20220812,95627970,0,1483592,A,S,372100,200
688001.SH,688001,20220812,95628020,0,1483613,A,S,371800,300
688001.SH,688001,20220812,95628020,0,1483615,A,S,372100,200
688001.SH,688001,20220812,95628540,0,1483801,A,S,371000,3992
688001.SH,688001,20220812,95628580,0,1483815,A,S,371000,3944
688001.SH,688001,20220812,95628840,0,1483613,D,S,371800,300
688001.SH,688001,20220812,95629570,0,1484219,A,S,371700,400
688001.SH,688001,20220812,95629570,0,1484226,A,S,371700,400
688001.SH,688001,20220812,95639440,0,1254173,D,S,382400,1000
688001.SH,688001,20220812,95639470,0,1427762,D,S,374900,200
688001.SH,688001,20220812,95639730,0,1134727,D,B,369600,3800
688001.SH,688001,20220812,95642080,0,1489548,A,B,366600,500
688001.SH,688001,20220812,95642580,0,1484219,D,S,371700,400
688001.SH,688001,20220812,95642640,0,1484226,D,S,371700,400
688001.SH,688001,20220812,95649040,0,1410331,D,B,369600,2600
688001.SH,688001,20220812,95649080,0,1492730,A,B,366900,5000
688001.SH,688001,20220812,95655490,0,1495465,A,B,369100,200
688001.SH,688001,20220812,95655950,0,1495625,A,S,370900,7491
688001.SH,688001,20220812,95657080,0,1496022,A,B,368300,2800
688001.SH,688001,20220812,95657190,0,1455040,D,S,372700,200
688001.SH,688001,20220812,95657790,0,1496384,A,B,370300,1000
688001.SH,688001,20220812,95701760,0,1483305,D,S,371800,232
688001.SH,688001,20220812,95703660,0,1498970,A,B,370700,200
688001.SH,688001,20220812,95706630,0,1500660,A,B,370500,200
688001.SH,688001,20220812,95708630,0,1501636,A,B,370800,500
688001.SH,688001,20220812,95709670,0,1502278,A,B,370800,200
688001.SH,688001,20220812,95711450,0,1502940,A,B,370400,300
688001.SH,688001,20220812,95713300,0,1483801,D,S,371000,30
688001.SH,688001,20220812,95713340,0,1483815,D,S,371000,3944
688001.SH,688001,20220812,95713560,0,1503821,A,B,371000,200
688001.SH,688001,20220812,95715610,0,1504609,A,B,371000,200
688001.SH,688001,20220812,95715630,0,1503821,D,B,371000,200
688001.SH,688001,20220812,95715690,0,1504641,A,B,371100,200
688001.SH,688001,20220812,95716890,0,1505139,A,B,370900,300
688001.SH,688001,20220812,95718630,0,1505903,A,S,372200,200
688001.SH,688001,20220812,95718710,0,1483543,D,S,372100,200
688001.SH,688001,20220812,95718720,0,1483567,D,S,372100,200
688001.SH,688001,20220812,95718740,0,1483556,D,S,372100,200
688001.SH,688001,20220812,95718740,0,1505937,A,B,371200,320
688001.SH,688001,20220812,95718740,0,1505938,A,B,371200,320
688001.SH,688001,20220812,95718750,0,1483592,D,S,372100,200
688001.SH,688001,20220812,95718800,0,1505996,A,B,371100,200
688001.SH,688001,20220812,95718800,0,1483615,D,S,372100,200
688001.SH,688001,20220812,95718810,0,1506002,A,B,371200,213
688001.SH,688001,20220812,95718830,0,1483575,D,S,372100,200
688001.SH,688001,20220812,95720200,0,1506459,A,S,377100,5214
688001.SH,688001,20220812,95720380,0,1506513,A,B,370400,400
688001.SH,688001,20220812,95721730,0,1507045,A,S,372700,200
688001.SH,688001,20220812,95721730,0,1507049,A,S,372700,200
688001.SH,688001,20220812,95721740,0,1507052,A,B,371300,200
688001.SH,688001,20220812,95721800,0,1507071,A,S,372200,200
688001.SH,688001,20220812,95722230,0,1507236,A,B,370700,1000
688001.SH,688001,20220812,95722640,0,1504641,D,B,371100,200
688001.SH,688001,20220812,95724770,0,1508237,A,B,371300,200
